index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
1966,270,187,256,1326.9091,141.5577,0.0000,255.0000,50.9836,9253,1.0000
1967,168,94,256,5434.0391,128.2802,0.0000,255.0000,46.9987,5694,1.0000
1968,275,183,255,2786.1416,52.1698,0.0000,255.0000,48.0430,10841,1.0000
1969,338,149,256,6118.7622,85.4041,0.0000,255.0000,37.9780,14073,1.0000
1970,312,162,256,1464.9523,116.1963,0.0000,255.0000,52.0915,9540,1.0000
1971,318,159,256,5392.1318,141.2426,0.0000,255.0000,82.3720,13311,1.0000
1972,293,172,250,2389.9553,128.6045,6.0000,255.0000,41.8207,10767,0.9540
1973,225,225,256,5779.5059,97.4899,0.0000,255.0000,51.1895,14722,1.0000
1974,305,165,250,2586.8638,75.8076,0.0000,255.0000,48.1463,11483,1.0000
1975,225,225,256,3417.7595,112.9177,0.0000,255.0000,62.7647,12272,1.0000
1976,275,183,256,2428.8740,120.7528,0.0000,255.0000,55.6330,10874,1.0000
1977,226,223,256,6144.9316,115.3521,0.0000,255.0000,65.1849,12651,1.0000
1978,259,194,256,2791.8774,92.9869,0.0000,255.0000,60.9625,10553,1.0000
1979,275,183,256,2371.7737,117.9202,0.0000,255.0000,50.0656,12415,1.0000
1980,259,194,256,4090.2051,116.8369,0.0000,255.0000,68.7943,11799,1.0000
1981,297,170,256,2292.0747,110.0915,0.0000,255.0000,70.3157,10590,1.0000
1982,259,194,256,4928.8135,133.8909,0.0000,255.0000,57.9297,13886,1.0000
1983,318,159,256,1502.6542,136.1653,0.0000,255.0000,84.7266,7304,1.0000
1984,390,129,256,2053.9797,140.5648,0.0000,255.0000,51.1308,9899,1.0000
1985,262,193,256,3284.7593,113.3950,0.0000,255.0000,65.5693,12137,1.0000
1986,299,168,256,1793.2140,142.6996,0.0000,255.0000,50.7237,9673,1.0000
1987,280,180,254,1364.1115,64.2368,0.0000,255.0000,52.6599,9478,1.0000
1988,277,182,256,1932.6638,101.5280,0.0000,255.0000,68.5285,10104,1.0000
1989,373,135,252,1428.4006,113.4167,0.0000,253.0000,52.3032,9164,1.0000
1990,200,150,240,1711.6073,72.3833,0.0000,245.0000,46.0920,8286,1.0000
1991,264,191,256,5111.6074,119.2877,0.0000,255.0000,59.1708,12578,1.0000
1992,275,183,256,2526.7556,90.8638,0.0000,255.0000,60.1921,12091,1.0000
1993,259,194,256,5389.6650,112.4380,0.0000,255.0000,54.9918,14292,1.0000
1994,259,194,256,6662.3022,136.0260,0.0000,255.0000,58.3122,12001,1.0000
1995,275,183,216,569.3215,69.7701,0.0000,232.0000,34.9348,6309,1.0000
1996,343,147,256,2195.7075,142.6879,0.0000,255.0000,51.0571,10060,1.0000
1997,300,168,256,1823.5939,142.7275,0.0000,255.0000,50.8562,9825,1.0000
1998,259,194,256,7482.5366,135.4607,0.0000,255.0000,73.1990,15001,1.0000
1999,299,168,256,3856.2146,102.8774,0.0000,255.0000,71.6241,11938,1.0000
2000,177,285,256,3753.6619,92.9279,0.0000,255.0000,63.3466,12142,1.0000
2001,280,180,254,1372.5216,64.2043,0.0000,255.0000,52.6807,9521,1.0000
2002,228,221,256,4876.1445,111.0241,0.0000,255.0000,65.4401,13982,1.0000
2003,221,228,256,9681.7715,93.1155,0.0000,255.0000,60.3276,16785,1.0000
2004,261,193,256,3551.0227,104.6141,0.0000,255.0000,78.0626,9449,1.0000
2005,259,194,256,814.3163,96.0192,0.0000,255.0000,70.2212,9427,1.0000
2006,293,172,242,2095.7915,103.7706,0.0000,244.0000,40.7553,11244,1.0000
2007,275,183,256,2236.6677,90.8142,0.0000,255.0000,60.0381,11654,1.0000
2008,275,183,256,3616.9951,95.8351,0.0000,255.0000,46.3816,12917,1.0000
2009,228,221,256,1313.1577,103.7349,0.0000,255.0000,59.4598,9130,1.0000
2010,100,100,254,1449.7494,116.9573,0.0000,255.0000,43.8159,3562,1.0000
2011,100,100,256,661.9016,132.2750,0.0000,255.0000,51.4440,2733,1.0000
2012,100,100,256,1422.7743,154.6859,0.0000,255.0000,65.2095,2995,1.0000
2013,282,179,256,2990.3613,107.6189,0.0000,255.0000,64.7174,12780,1.0000
2014,275,183,256,4119.1846,100.2232,0.0000,255.0000,59.7237,12357,1.0000
2015,310,163,256,3961.5042,114.1126,0.0000,255.0000,55.1450,13237,1.0000
2016,275,183,249,470.6809,97.9799,0.0000,248.0000,57.2870,6636,1.0000
2017,282,179,256,3758.6096,108.8949,0.0000,255.0000,67.1328,12564,1.0000
2018,259,194,256,1216.9175,83.3429,0.0000,255.0000,60.7131,10054,1.0000
2019,300,168,256,1316.6902,73.0947,0.0000,255.0000,52.1928,8478,1.0000
2020,310,162,256,5481.5962,86.6443,0.0000,255.0000,60.7556,14552,1.0000
2021,284,177,256,777.0677,94.0783,0.0000,255.0000,54.5418,9176,1.0000
2022,259,194,256,6506.4678,126.0036,0.0000,255.0000,55.8416,14860,1.0000
2023,282,179,256,3236.3848,99.5370,0.0000,255.0000,51.1232,12673,1.0000
2024,150,150,256,2735.9634,51.9747,0.0000,255.0000,51.0220,6627,1.0000
2025,275,183,256,1237.6649,99.0170,0.0000,255.0000,64.5884,9072,1.0000
2026,259,194,256,8986.9600,117.7587,0.0000,255.0000,72.8329,15852,1.0000
2027,300,168,256,2346.1833,95.4893,0.0000,255.0000,56.9835,11521,1.0000
2028,290,174,256,1674.5220,127.3931,0.0000,255.0000,65.4046,9863,1.0000
2029,318,159,256,3268.1824,79.6617,0.0000,255.0000,56.0970,11463,1.0000
2030,276,182,256,4021.7822,108.3764,0.0000,255.0000,66.7673,12560,1.0000
2031,300,168,256,1073.7117,154.3089,0.0000,255.0000,48.0787,7825,1.0000
2032,267,189,256,4062.2068,89.7857,0.0000,255.0000,54.5607,12679,1.0000
2033,300,168,256,4044.1758,115.5367,0.0000,255.0000,56.8646,12713,1.0000
2034,225,224,256,2777.6375,130.5934,0.0000,255.0000,74.4013,10688,1.0000
2035,275,183,256,1516.3839,126.9827,0.0000,255.0000,51.3270,10226,1.0000
2036,312,162,256,2684.4373,122.0449,0.0000,255.0000,80.4930,11073,1.0000
2037,100,100,256,2537.2056,67.2536,0.0000,255.0000,53.0478,3449,1.0000
2038,226,223,256,2610.9519,71.8106,0.0000,255.0000,55.9745,11274,1.0000
2039,300,168,256,1050.8701,103.0691,0.0000,255.0000,59.5716,8236,1.0000
2040,275,183,256,4700.5752,91.3555,0.0000,255.0000,62.3520,13731,1.0000
2041,300,168,256,6848.5259,119.6108,0.0000,255.0000,51.0726,14639,1.0000
2042,293,172,256,1251.5914,112.6440,0.0000,255.0000,49.5741,9404,1.0000
2043,369,136,256,5488.9106,92.1731,0.0000,255.0000,54.7115,14378,1.0000
2044,291,173,252,4479.7686,110.1274,0.0000,253.0000,48.9854,13392,1.0000
2045,300,168,256,2755.9568,108.1439,0.0000,255.0000,75.6457,11109,1.0000
2046,304,166,251,2849.9639,112.0034,3.0000,255.0000,58.7885,11604,0.9767
2047,255,198,256,1191.5100,151.9704,0.0000,255.0000,60.8229,9919,1.0000
2048,300,168,256,4864.1230,108.6702,0.0000,255.0000,48.7060,13713,1.0000
2049,280,180,256,462.5337,133.0790,0.0000,255.0000,45.3949,7559,1.0000
2050,303,167,256,1080.4391,101.7919,0.0000,255.0000,60.2097,8190,1.0000
2051,278,181,256,9280.7686,114.9897,0.0000,255.0000,71.6856,16124,1.0000
2052,275,184,256,6029.2231,90.0935,0.0000,255.0000,56.3207,14856,1.0000
2053,299,168,256,10669.0225,139.5012,0.0000,255.0000,59.0310,16719,1.0000
2054,318,159,256,2944.5518,103.3975,0.0000,255.0000,50.6903,11749,1.0000
2055,277,182,256,1000.2720,93.1425,0.0000,255.0000,54.7632,8977,1.0000
2056,275,183,256,2949.5876,83.2635,0.0000,255.0000,65.1043,11896,1.0000
2057,275,183,256,3760.6455,107.3592,0.0000,255.0000,66.4644,12531,1.0000
2058,324,155,256,6468.6885,71.4982,0.0000,255.0000,51.8805,14830,1.0000
2059,225,225,256,2199.7773,96.1220,0.0000,255.0000,58.8946,11522,1.0000
2060,383,132,256,4447.3223,107.2852,0.0000,255.0000,59.4231,13618,1.0000
2061,286,176,256,3624.1423,110.0887,0.0000,255.0000,63.9934,12670,1.0000
2062,281,180,256,3059.8071,106.8847,0.0000,255.0000,77.8059,11664,1.0000
2063,284,177,256,909.8029,94.1646,0.0000,255.0000,54.7275,9547,1.0000
2064,286,176,256,4433.7866,94.5771,0.0000,255.0000,59.6537,13054,1.0000
2065,259,194,256,4223.8735,108.7788,0.0000,255.0000,47.2229,13438,1.0000
2066,290,174,253,2578.2197,113.8489,0.0000,255.0000,64.5393,11177,1.0000
2067,259,195,256,3067.8516,122.2221,0.0000,255.0000,46.5675,12692,1.0000
2068,254,198,256,3683.1414,135.3784,0.0000,255.0000,83.7301,10936,1.0000
2069,296,170,256,4841.4287,137.2881,0.0000,255.0000,80.9435,10182,1.0000
2070,277,182,256,2750.9707,125.9834,0.0000,255.0000,47.0607,12245,1.0000
2071,305,165,256,2445.0554,119.5250,0.0000,255.0000,54.3578,12135,1.0000
2072,194,260,256,2944.9556,100.0929,0.0000,255.0000,57.6757,11745,1.0000
2073,333,151,256,1727.6012,108.8378,0.0000,255.0000,55.2038,8297,1.0000
2074,310,163,256,1989.6110,152.1889,0.0000,255.0000,78.6729,9478,1.0000
2075,286,176,256,4064.4331,109.4753,0.0000,255.0000,64.0985,13068,1.0000
2076,300,156,256,1910.8955,127.3674,0.0000,255.0000,82.9694,11894,1.0000
2077,308,164,256,2203.0369,143.1789,0.0000,255.0000,68.5086,10609,1.0000
2078,201,250,256,3553.6230,78.3901,0.0000,255.0000,53.3345,12968,1.0000
2079,275,183,256,5933.0054,70.1516,0.0000,255.0000,64.9863,14985,1.0000
2080,282,179,256,1044.0973,153.4695,0.0000,255.0000,49.5174,7977,1.0000
2081,275,183,256,9103.8359,108.8433,0.0000,255.0000,51.9409,17309,1.0000
2082,286,176,256,2573.0378,88.7072,0.0000,255.0000,61.7024,11463,1.0000
2083,301,167,256,778.7685,78.3071,0.0000,255.0000,57.4226,8711,1.0000
2084,296,170,256,4939.6279,67.1895,0.0000,255.0000,52.2523,13494,1.0000
2085,310,163,256,2625.3669,130.3767,0.0000,255.0000,63.0318,10869,1.0000
2086,284,177,256,972.3882,119.2541,0.0000,255.0000,57.5945,8225,1.0000
2087,225,224,256,3263.6594,116.3120,0.0000,255.0000,53.3729,13113,1.0000
2088,275,183,256,1739.9590,97.1635,0.0000,255.0000,57.9928,9216,1.0000
2089,277,182,256,3484.8726,105.3894,0.0000,255.0000,60.9656,13653,1.0000
2090,347,145,256,1746.2648,177.8219,0.0000,255.0000,62.9818,9194,1.0000
2091,267,189,256,112.8291,205.5115,0.0000,255.0000,46.2349,4322,1.0000
2092,100,100,238,80.3085,207.2235,0.0000,255.0000,33.9304,1752,1.0000
2093,100,100,256,862.7327,153.3809,0.0000,255.0000,58.4536,2257,1.0000
2094,100,100,256,1187.2004,145.1863,0.0000,255.0000,57.4916,3633,1.0000
2095,225,225,256,817.2168,187.7287,0.0000,255.0000,69.1349,6576,1.0000
2096,284,177,256,142.7655,219.1209,0.0000,255.0000,41.9984,4215,1.0000
2097,226,223,256,5730.2432,195.9687,0.0000,255.0000,61.9798,10637,1.0000
2098,225,225,256,141.1058,218.8452,0.0000,255.0000,46.3289,3660,1.0000
2099,259,194,256,875.7343,134.0918,0.0000,255.0000,56.1007,7858,1.0000
2100,100,100,256,342.3470,163.3070,0.0000,255.0000,53.6127,2073,1.0000
2101,225,225,120,379.2295,224.6172,31.0000,255.0000,39.3947,4596,0.7832
2102,275,183,256,589.3531,135.5134,0.0000,255.0000,47.6830,6272,1.0000
2103,272,185,256,122.1605,209.2360,0.0000,255.0000,55.6589,3623,1.0000
2104,273,185,248,248.2983,155.1008,0.0000,248.0000,40.2771,5651,1.0000
2105,300,168,238,1935.5227,72.4595,0.0000,239.0000,55.7340,10034,1.0000
2106,225,225,256,1511.3877,214.7381,0.0000,255.0000,55.1576,5699,1.0000
2107,268,188,256,3787.4927,113.9446,0.0000,255.0000,58.9222,10902,1.0000
2108,275,183,248,451.6296,82.4442,0.0000,255.0000,37.5290,5593,1.0000
2109,270,187,253,148.2585,176.2926,0.0000,255.0000,47.4713,4501,1.0000
2110,225,225,256,820.8089,191.5854,0.0000,255.0000,80.1336,5380,1.0000
2111,183,275,256,2782.1455,153.1832,0.0000,255.0000,73.2463,11204,1.0000
2112,100,100,256,1122.8329,217.7400,0.0000,255.0000,54.4394,3309,1.0000
2113,225,225,137,1346.9606,227.2191,27.0000,255.0000,54.5792,4924,0.8085
2114,225,225,256,2790.9153,202.0049,0.0000,255.0000,73.3608,6605,1.0000
2115,262,193,256,399.6558,217.1676,0.0000,255.0000,55.0575,4457,1.0000
2116,225,225,256,335.8365,119.1901,0.0000,255.0000,53.5625,6353,1.0000
2117,299,168,256,750.2513,114.1302,0.0000,255.0000,50.2264,7603,1.0000
2118,267,189,256,345.3374,199.1186,0.0000,255.0000,57.4095,5256,1.0000
2119,275,183,256,3682.6990,90.1821,0.0000,255.0000,66.1327,11871,1.0000
2120,299,168,256,2060.5515,129.4522,0.0000,255.0000,62.6088,10199,1.0000
2121,275,183,256,685.2104,149.4583,0.0000,255.0000,57.9811,7146,1.0000
2122,275,183,256,3250.5730,109.3110,0.0000,255.0000,58.9601,12224,1.0000
2123,100,100,256,144.8568,146.2016,0.0000,255.0000,81.4354,1866,1.0000
2124,100,100,233,784.4893,103.6092,0.0000,233.0000,47.0218,2992,1.0000
2125,261,193,82,1566.0734,228.5170,0.0000,255.0000,40.1048,3463,1.0000
2126,100,100,256,1203.4977,131.8366,0.0000,255.0000,64.8256,3474,1.0000
2127,100,100,232,472.9953,225.3591,0.0000,255.0000,36.0800,2085,1.0000
2128,275,183,256,2800.6987,101.4612,0.0000,255.0000,41.1319,9370,1.0000
2129,252,200,256,1570.3944,188.7816,0.0000,255.0000,79.7690,6759,1.0000
2130,239,211,256,120.3952,216.6774,0.0000,255.0000,49.3464,3436,1.0000
2131,240,210,242,123.0313,222.6938,0.0000,255.0000,36.2696,3778,1.0000
2132,275,183,256,651.6980,159.0491,0.0000,255.0000,51.4182,7419,1.0000
2133,276,183,256,1300.8738,143.8183,0.0000,255.0000,57.5840,12078,1.0000
2134,275,183,256,3302.6018,107.4229,0.0000,255.0000,80.8020,11120,1.0000
2135,225,225,256,3423.2283,213.8842,0.0000,255.0000,66.5737,7537,1.0000
2136,100,100,232,293.9149,135.9064,0.0000,233.0000,47.5264,2237,1.0000
2137,348,145,84,17262.6445,231.8280,0.0000,255.0000,58.1173,9222,1.0000
2138,225,225,252,183.8911,219.1177,2.0000,255.0000,51.8071,3378,0.9844
2139,275,183,252,257.9190,232.5917,0.0000,255.0000,45.9618,3054,1.0000
2140,275,183,256,2068.3984,107.8211,0.0000,255.0000,66.2256,11751,1.0000
2141,269,187,256,3233.9963,134.3465,0.0000,255.0000,67.3175,10342,1.0000
2142,266,189,234,60.9445,233.4409,0.0000,255.0000,38.2474,2517,1.0000
2143,259,194,256,1609.3275,103.4622,0.0000,255.0000,61.6890,8655,1.0000
2144,275,183,256,2129.1592,114.2839,0.0000,255.0000,59.9767,11265,1.0000
2145,252,200,256,243.8104,203.4976,0.0000,255.0000,58.4688,4924,1.0000
2146,183,275,256,621.4991,203.3363,0.0000,255.0000,57.7498,5598,1.0000
2147,275,183,256,3409.8560,107.1865,0.0000,255.0000,66.6241,12356,1.0000
2148,100,100,256,1557.0773,115.3648,0.0000,255.0000,59.7222,3664,1.0000
2149,100,100,108,1744.7699,58.6612,0.0000,255.0000,34.5357,1155,1.0000
2150,225,225,256,2287.5479,197.7458,0.0000,255.0000,66.3330,7301,1.0000
2151,259,194,256,158.5220,209.7543,0.0000,255.0000,47.9968,4475,1.0000
2152,262,192,256,777.0110,204.5540,0.0000,255.0000,80.1526,3608,1.0000
2153,275,183,256,866.3370,185.7897,0.0000,255.0000,55.4363,7005,1.0000
2154,275,183,256,488.9068,215.9292,0.0000,255.0000,64.3447,3884,1.0000
2155,183,275,256,4289.5537,163.3121,0.0000,255.0000,70.4766,12569,1.0000
2156,100,100,245,232.0804,126.8781,0.0000,255.0000,42.7035,1951,1.0000
2157,275,183,256,1039.2762,126.7343,0.0000,255.0000,55.1147,8787,1.0000
2158,275,183,256,3456.8416,67.1723,0.0000,255.0000,58.4690,11940,1.0000
2159,267,189,256,1791.3335,170.1729,0.0000,255.0000,83.8781,6813,1.0000
2160,100,100,256,453.7609,181.4489,0.0000,255.0000,67.2819,2288,1.0000
2161,225,225,256,342.4052,228.3309,0.0000,255.0000,42.0836,3998,1.0000
2162,201,251,256,2193.7869,101.2813,0.0000,255.0000,58.4534,11341,1.0000
2163,225,225,256,2192.3513,66.5908,0.0000,255.0000,59.5780,11215,1.0000
2164,275,184,256,168.0705,212.2704,0.0000,255.0000,38.8657,3572,1.0000
2165,225,225,256,3525.6631,187.4516,0.0000,255.0000,57.9926,13392,1.0000
2166,194,260,243,1218.6293,208.1868,0.0000,255.0000,58.1062,5530,1.0000
2167,287,176,256,1505.2922,198.1310,0.0000,255.0000,63.1734,7468,1.0000
2168,283,178,256,1132.6462,155.8018,0.0000,255.0000,67.6288,7751,1.0000
2169,225,225,256,1493.2964,222.1719,0.0000,255.0000,52.4299,5246,1.0000
2170,275,183,256,546.9404,216.0981,0.0000,255.0000,54.3908,5363,1.0000
2171,100,100,174,29.7443,223.5865,61.0000,255.0000,24.7045,1231,0.6139
2172,225,225,256,1134.4441,132.7187,0.0000,255.0000,47.9159,7492,1.0000
2173,275,183,249,2185.5225,59.6963,0.0000,252.0000,48.5762,9085,1.0000
2174,300,168,220,75.1696,216.5853,11.0000,255.0000,35.1097,5351,0.9173
2175,183,275,256,5087.6841,142.7377,0.0000,255.0000,68.9822,14192,1.0000
2176,194,259,256,522.0066,186.7432,0.0000,255.0000,44.8393,7806,1.0000
2177,183,275,209,76.5236,203.2996,18.0000,254.0000,39.0145,2857,0.8676
2178,301,167,256,2022.3185,70.4778,0.0000,255.0000,53.1298,9270,1.0000
2179,256,197,256,2424.2659,168.2394,0.0000,255.0000,67.2362,7887,1.0000
2180,225,225,256,1460.1094,186.0519,0.0000,255.0000,57.1166,8604,1.0000
2181,412,122,256,295.1094,226.4652,0.0000,255.0000,41.9339,6272,1.0000
2182,100,100,256,292.4149,143.8849,0.0000,255.0000,39.5153,2284,1.0000
2183,100,100,256,930.5508,175.9327,0.0000,255.0000,71.7375,4494,1.0000
2184,100,100,145,2345.0427,200.2836,0.0000,255.0000,59.2071,2956,1.0000
2185,80,36,67,923.3617,224.9737,0.0000,255.0000,55.5008,582,1.0000
2186,64,3376,255,19343.7500,40.4625,0.0000,255.0000,77.9359,51240,1.0000
2187,32,32,252,2002.8041,133.4092,0.0000,255.0000,53.8042,1617,1.0000
